,MASTER_AI_ID,FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,REGULATORY_PROGRAM,CLOSURE_TYPE,CONTROL_TYPE,IC_ID,INSTRUMENT_ID,DATE_IC_RECORDED,CONTROL_METHOD,AFFECTED_MEDIA,CONSTITUENTS_OF_CONCERN,RESTRICTION_COVERAGE,IC_VFC_ID,FULL_ADDRESS,ZIP_CODE
3109,31784,,SBS Petro,2400 S Main St,ELKHART,ELKHART,LUST; UST,LUST ERC,Environmental Restrictive Covenant,2482,,03/18/2020,Ground Water Use Restriction,Ground Water; Soil Gas (Vapor),Petroleum,Entire Property,82938517,"2400 S Main St, ELKHART",46507
3111,31804,15499,Kocolene Fuel Food Mart 140,2243 N SR 9,GREENFIELD,HANCOCK,LUST,NFA,Environmental Restrictive Covenant,2484,,06/13/2019,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,82795326,"2243 N SR 9, GREENFIELD",46140
3116,32446,6960304,Siemens Electric,1200 E Broadway St,PRINCETON,GIBSON,VRP,VRP 6960304,Environmental Restrictive Covenant,2496,,10/30/2019,"Soil or Vegetative Cap, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction, Restricted Excavation Area",Ground Water; Soil Gas (Vapor); Surface Soil,VOCs - Volatile Organic Compounds,Entire Property,82860153,"1200 E Broadway St, PRINCETON",47647
3118,32522,6020501,CTS Corporation Elkhart Plastics Division,900 N WEST BLVD,ELKHART,ELKHART,VRP,,Environmental Restrictive Covenant,2499,,04/04/2019,"Ground Water Use Restriction, Residential Use Restriction, Vapor Mitigation Contingency",Ground Water; Subsurface Soil,"Chlorinated Compounds, VOCs - Volatile Organic Compounds",Entire Property,82746786,"900 N WEST BLVD, ELKHART",46507
3119,32586,4050043,Western Rubber Incorporated,620 E Douglas St,GOSHEN,ELKHART,Brownfields,,Environmental Restrictive Covenant,2500,,01/16/2019,"Ground Water Use Restriction, Residential Use Restriction, Soil Restoration",Ground Water; Subsurface Soil; Surface Soil,"Metals, SVOCs - Semi Volatile Organic Compounds, VOCs - Volatile Organic Compounds",Entire Property,82676293; 83562731,"620 E Douglas St, GOSHEN",46507
3120,32586,4050043,Western Rubber Uncorporated,620 E Douglas St,GOSHEN,ELKHART,Brownfields,,Environmental Restrictive Covenant,2500,,01/16/2019,"Ground Water Use Restriction, Residential Use Restriction, Soil Restoration",Ground Water; Subsurface Soil; Surface Soil,"Metals, SVOCs - Semi Volatile Organic Compounds, VOCs - Volatile Organic Compounds",Entire Property,82676293; 83562731,"620 E Douglas St, GOSHEN",46507
3122,32659,6161203,LCI Plant 67,14489 US Hwy 20,MIDDLEBURY,ELKHART,VRP,VRP 6161203,Environmental Restrictive Covenant,2506,,08/06/2019,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,Metals,Portion of Property,82823689,"14489 US Hwy 20, MIDDLEBURY",46507
3123,32666,12937,Uniontown Petroleum,11786 E SR 250,CROTHERSVILLE,JACKSON,LUST,NFA,Environmental Restrictive Covenant,2507,,02/27/2020,"Engineering Control OM&M, Ground Water Use Restriction",Ground Water,VOCs - Volatile Organic Compounds,Entire Property,82925127,"11786 E SR 250, CROTHERSVILLE",47220
3124,32672,6160318,Lippert Components Incorporated Plant 261,3501 CR 6 E,ELKHART,ELKHART,VRP,VRP 6160318,Environmental Restrictive Covenant,2509,,08/06/2019,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Vapor Mitigation Contingency",Ground Water; Subsurface Soil,"Chlorinated Compounds, Metals",Entire Property; Portion of Property,82822398; 82823693 Duplicate,"3501 CR 6 E, ELKHART",46507
3125,32709,19749,F & M Oil,998 E US HWY 52,FINLY,HANCOCK,UST,LUST NFA 12/07/2016,Environmental Restrictive Covenant,2510,,08/02/2016,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,80379119,"998 E US HWY 52, FINLY",46140
3130,32827,4090303,Wait Property East Sub-Parcel,214 W Jefferson St,GOSHEN,ELKHART,Brownfields,Site Status Letter 8/2/2013,Environmental Restrictive Covenant,2518,,10/13/2014,"Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal, Soil Restoration",Ground Water; Subsurface Soil,"Metals, SVOCs - Semi Volatile Organic Compounds",Entire Property,82719705,"214 W Jefferson St, GOSHEN",46507
3131,32827,4090303,Wait Property West Sub-Parcel,214 W Jefferson St,GOSHEN,ELKHART,Brownfields,Site Status Letter 8/2/2013,Environmental Restrictive Covenant,2518,,10/13/2014,"Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal, Soil Restoration",Ground Water; Subsurface Soil,"Metals, SVOCs - Semi Volatile Organic Compounds",Entire Property,82719705,"214 W Jefferson St, GOSHEN",46507
3132,32870,9063,Red D Mart,51451 SR 19 N,ELKHART,ELKHART,UST,NFA 5/6/21,Environmental Restrictive Covenant,2520,,01/15/2021,"Ground Water Use Restriction, Other Restriction (Specify)",Ground Water; Soil Gas (Vapor); Subsurface Soil,Petroleum,Portion of Property,83096858,"51451 SR 19 N, ELKHART",46507
3134,32924,6000409,Indiana Gas Company d/b/a Vectren Corporation,702 E 13th St,BEDFORD,LAWRENCE,VRP,VRP 6000409,Environmental Restrictive Covenant,2523,,07/03/2013,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal",Ground Water; Subsurface Soil; Surface Soil,Petroleum,Entire Property,68643211,"702 E 13th St, BEDFORD",47446
3135,32926,7500044,Himco Dump,Napanee St & CR 10,ELKHART,ELKHART,Superfund,Superfund,Environmental Restrictive Covenant,2529,,12/23/2019,"Agricultural or Food Crop, Engineering Control OM&M, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,"Metals, VOCs - Volatile Organic Compounds",Entire Property,,"Napanee St & CR 10, ELKHART",46507
3136,32947,6726,Speedway Store 6085,1901 Cassopolis St,ELKHART,ELKHART,LUST,LUST 6726-198910532,Environmental Restrictive Covenant,2530,,08/06/2015,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,Petroleum,Portion of Property,80107344,"1901 Cassopolis St, ELKHART",46507
3139,33132,15253,Pak a Sak 41,100 N Main St,MIDDLEBURY,ELKHART,LUST,,Environmental Restrictive Covenant,2535,,11/02/2022,"Ground Water Use Restriction, Vapor Intrusion Monitoring",Ground Water,Petroleum,Entire Property,83389105,"100 N Main St, MIDDLEBURY",46507
3140,33217,201228682,TCP Greenwood LLC,1140 N SR 135,GREENWOOD,JOHNSON,State Cleanup,State Clean Up 2012-28-682,Environmental Restrictive Covenant,2536,,09/28/2016,"Ground Water Use Restriction, Residential Use Restriction",Ground Water,Chlorinated Compounds,Portion of Property,80362360,"1140 N SR 135, GREENWOOD",46106
3141,33267,35-01,Huntington City Landfill,515 S CR 300 W,HUNTINGTON,HUNTINGTON,SW Land Disposal,SW,Environmental Restrictive Covenant,2539,,12/03/2019,Other Restriction (Specify),Solid Waste,Other,Entire Property,83361962,"515 S CR 300 W, HUNTINGTON",46750
3143,33344,199105211,Premier Ag Co-Op,1300 W COMMERCE ST,BROWNSTOWN,JACKSON,LUST,No Further Action,Environmental Restrictive Covenant,2541,,,Ground Water Use Restriction,Ground Water,Petroleum,Portion of Property,82690882,"1300 W COMMERCE ST, BROWNSTOWN",47220
3147,33622,201607514 201802506,Travel Plaza 5 South ITR,27969 CR 6 W,ELKHART,ELKHART,Brownfields,NFA,Environmental Restrictive Covenant,2548,,02/10/2023,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,83442906,"27969 CR 6 W, ELKHART",46507
3148,33624,2009,George's Service,202 N MAIN ST,NAPPANEE,ELKHART,LUST,LUST NFA,Environmental Restrictive Covenant,2549,,10/30/2018,"Ground Water Use Restriction, Vapor Mitigation Contingency",Ground Water,SVOCs - Semi Volatile Organic Compounds,Entire Property,82645338,"202 N MAIN ST, NAPPANEE",46507
3149,33627,16704,Roy El Service Station,66009 SR 19,WAKARUSA,ELKHART,LUST,,Environmental Restrictive Covenant,2550,,11/13/2020,"Ground Water Use Restriction, Other Restriction (Specify)",Ground Water,Petroleum,Entire Property,82892834,"66009 SR 19, WAKARUSA",46507
3151,33683,201804522,Johnson Junction 1,1863 US Hwy 24 E,HUNTINGTON,HUNTINGTON,LUST,NFA,Environmental Restrictive Covenant,2552,,09/14/2021,"Ground Water Use Restriction, Other Restriction (Specify)",Ground Water; Soil Gas (Vapor),Petroleum,Entire Property,83217725,"1863 US Hwy 24 E, HUNTINGTON",46750
3152,33731,4150212,FI Mitchell Construction Corporation,801 S Sterling Ave,VEEDERSBURG,FOUNTAIN,Brownfields,BF 4150212,Environmental Restrictive Covenant,2553,,02/24/2020,Ground Water Use Restriction,Ground Water,"Petroleum, SVOCs - Semi Volatile Organic Compounds",Portion of Property,82927266,"801 S Sterling Ave, VEEDERSBURG",47949
3153,33830,22600,Former Sterling Food Plaza,913 E 2nd St,VEEDERSBURG,FOUNTAIN,LUST,LUST ERC 6/26/2014,Environmental Restrictive Covenant,2554,,06/26/2014,"Paved or Concrete Cap, Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Soil Restoration",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,70177198,"913 E 2nd St, VEEDERSBURG",47949
3154,33830,22600,Veedersburg Mart,913 E 2nd St,VEEDERSBURG,FOUNTAIN,LUST,LUST ERC 6/26/2014,Environmental Restrictive Covenant,2554,,06/26/2014,"Paved or Concrete Cap, Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Soil Restoration",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,70177198,"913 E 2nd St, VEEDERSBURG",47949
3156,34029,22448,Veldmans Phillips 66,3220 N Cassopolis St,ELKHART,ELKHART,UST,NFA,Environmental Restrictive Covenant,2557,,10/05/2021,"Ground Water Use Restriction, Other Restriction (Specify)",Ground Water,"PAH - Polynuclear Aromatic Hydrocarbons, VOCs - Volatile Organic Compounds",Entire Property,83225538,"3220 N Cassopolis St, ELKHART",46507
3157,34060,4180204,Stemwood Corporation,2710 Grant Line Rd,NEW ALBANY,FLOYD,Brownfields,Comfort Letter 1/27/21,Environmental Restrictive Covenant,2558,,01/27/2021,"Ground Water Use Restriction, SW Post-closure Care Requirements",Ground Water; Surface Soil,"Chlorinated Compounds, Metals",Entire Property,83199372,"2710 Grant Line Rd, NEW ALBANY",47150
3158,34061,15816,Roy's Marathon,604 Main St,VINCENNES,KNOX,UST,LUST No Further Action 05/18/2018,Environmental Restrictive Covenant,2559,,05/16/2018,Ground Water Use Restriction,Ground Water,"Metals, PAH - Polynuclear Aromatic Hydrocarbons, Petroleum",Entire Property,82543185,"604 Main St, VINCENNES",47512
3159,34070,4200610,Pub & Jug Shoppe,127 N Main St,BROWNSTOWN,JACKSON,Brownfields,NFA,Environmental Restrictive Covenant,2561,,07/13/2022,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,83443056; 83454434,"127 N Main St, BROWNSTOWN",47220
3160,34127,4161101,USA 1 Enterprise,415 N Nappanee St,ELKHART,ELKHART,Brownfields,BFD Comfort Letter 5/26/17,Environmental Restrictive Covenant,2562,,08/02/2017,Ground Water Use Restriction,Ground Water,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum",Entire Property,80513756,"415 N Nappanee St, ELKHART",46507
3161,34139,22359,Thorntons 106,12001 N US Hwy 31,EDINBURGH,BARTHOLOMEW,LUST,,Environmental Restrictive Covenant,2564,,03/02/2020,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,82930122,"12001 N US Hwy 31, EDINBURGH",47203
3162,34201,22382,Greenwood Sunoco,1065 Southpark Dr,GREENWOOD,JOHNSON,LUST,NFA 22382,Environmental Restrictive Covenant,6119,,10/17/2019,"Ground Water Use Restriction, Vapor Mitigation Contingency",Ground Water,Petroleum,Entire Property,82853861,"1065 Southpark Dr, GREENWOOD",46106
3163,34299,96,Bigfoot Shell 101,2119 E Tipton St,SEYMOUR,JACKSON,UST,,Environmental Restrictive Covenant,2565,,08/21/2014,"Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,70461004,"2119 E Tipton St, SEYMOUR",47220
3164,34441,4140202,CG Conn,E Beardsley Ave & Greenleaf Blvd,ELKHART,ELKHART,Brownfields,BF Site Status Letter 9/4/2014,Environmental Restrictive Covenant,2566,,11/22/2016,Ground Water Use Restriction,Ground Water,Metals,Entire Property,82735076,"E Beardsley Ave & Greenleaf Blvd, ELKHART",46507
3166,34739,10538,Speedway 8046,2242 N SR 9,GREENFIELD,HANCOCK,UST,LUST ERC 04/28/2016,Environmental Restrictive Covenant,2569,,04/28/2016,"Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal",Ground Water; Subsurface Soil; Surface Soil,"Petroleum, VOCs - Volatile Organic Compounds",Entire Property,80290914,"2242 N SR 9, GREENFIELD",46140
3167,34847,4980058,Goshen Auto Electric,118-124 E Washington St,GOSHEN,ELKHART,Brownfields,BF Comfort Letter VFC# 80560232,Environmental Restrictive Covenant,2573,,11/14/2017,"Engineering Control OM&M, Ground Water Use Restriction, Vapor Intrusion Monitoring, Vapor Mitigation Contingency",Ground Water,VOCs - Volatile Organic Compounds,Entire Property,80560232,"118-124 E Washington St, GOSHEN",46507
3168,34897,0000691,Goshen Speedwash,118 E CLINTON ST,GOSHEN,ELKHART,State Cleanup,State Cleanup ERC,Environmental Restrictive Covenant,2574,,11/01/2018,Ground Water Use Restriction,Ground Water,VOCs - Volatile Organic Compounds,Entire Property,82647456,"118 E CLINTON ST, GOSHEN",46507
3169,35075,6950805,United Plastics,108 E 2ND ST,MEDORA,JACKSON,VRP,VRP ERC,Environmental Restrictive Covenant,2578,,11/29/2009,"Excavation Notice Required, Residential Use Restriction, Soil Handling and Disposal",,,Entire Property,,"108 E 2ND ST, MEDORA",47220
3170,35240,3827,Travel Plaza 5 North ITR,28054 CR 4 W Ste 2,ELKHART,ELKHART,LUST,ERC NFA,Environmental Restrictive Covenant,2585,,02/10/2023,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,83442945,"28054 CR 4 W Ste 2, ELKHART",46507
3171,35306,0000807,Franklin Power Products,400 N Forsythe St,FRANKLIN,JOHNSON,State Cleanup,,Environmental Restrictive Covenant,2586,,11/23/2020,"Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water,Chlorinated Compounds,Entire Property; Portion of Property,83075482,"400 N Forsythe St, FRANKLIN",46106
3172,35309,201909510,Marathon Express,2710 S SR 135 Ste A,GREENWOOD,JOHNSON,LUST,NFA 04/12/2023,Environmental Restrictive Covenant,2587,,12/02/2022,"Ground Water Use Restriction, Vapor Mitigation Contingency",Ground Water; Subsurface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, VOCs - Volatile Organic Compounds",Entire Property; Portion of Property,83424857,"2710 S SR 135 Ste A, GREENWOOD",46106
3173,35353,,Quick Fuel Stop,325 E South St,GREENFIELD,HANCOCK,LUST; UST,LUST ERC,Environmental Restrictive Covenant,2589,,09/24/2019,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,82906227; 82929345,"325 E South St, GREENFIELD",46140
3174,35359,2005-11-113,Montgomery Manufacturing,202 S Main St,OWENSVILLE,GIBSON,State Cleanup,ERO,Environmental Restrictive Ordinance,2591,,01/04/2024,Ground Water Use Restriction,Ground Water,VOCs - Volatile Organic Compounds,Entire Property,83581062,"202 S Main St, OWENSVILLE",47647
3175,35364,0000036,HUNTINGTON TERMINALS,4648 N Meridian Rd,HUNTINGTON,HUNTINGTON,State Cleanup,State Cleanup ERC,Environmental Restrictive Covenant,2592,,08/15/2012,"Ground Water Use Restriction, Residential Use Restriction",Ground Water,"Petroleum, VOCs - Volatile Organic Compounds",Entire Property,62834514,"4648 N Meridian Rd, HUNTINGTON",46750
3176,35364,0000036,HUNTINGTON TERMINALS,4648 N Meridian Rd,HUNTINGTON,HUNTINGTON,State Cleanup,State Cleanup ERC,Environmental Restrictive Covenant,2593,,08/15/2012,"Ground Water Use Restriction, Residential Use Restriction",Ground Water,"Petroleum, VOCs - Volatile Organic Compounds",Entire Property,80334116,"4648 N Meridian Rd, HUNTINGTON",46750
3177,35382,200001140,Sargent Enterprises Inc DBA Greenwood Auto Mart,620 US Hwy 31 S,GREENWOOD,JOHNSON,State Cleanup,State Clean Up 200001140,Environmental Restrictive Covenant,2594,,12/21/2009,"Agricultural or Food Crop, Ground Water Use Restriction, Land Activity Monitoring, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,Petroleum,Entire Property,53217820,"620 US Hwy 31 S, GREENWOOD",46106
3178,35454,200407229,Walters Body Shop,4809 W SMITH VALLEY RD,GREENWOOD,JOHNSON,State Cleanup,,Environmental Restrictive Covenant,2596,,03/04/2013,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,68996902,"4809 W SMITH VALLEY RD, GREENWOOD",46106
3179,35494,8447,Moores Repair Service,2980 N SR 9,GREENFIELD,HANCOCK,UST,NFA,Environmental Restrictive Covenant,2598,,04/02/2019,"Ground Water Use Restriction, Residential Use Restriction",,,Entire Property; Portion of Property,82752216,"2980 N SR 9, GREENFIELD",46140
3183,35745,6031009,SIGECO d/b/a Vectren Corporation,Brown St & Glass St,PRINCETON,GIBSON,VRP,VRP 6031009,Environmental Restrictive Covenant,2606,,04/24/2015,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal",Ground Water; Subsurface Soil; Surface Soil,Petroleum,Entire Property; Portion of Property,80063842,"Brown St & Glass St, PRINCETON",47647
3184,35746,6031008,Loogootee Former MGP,Sherman St & SW 3rd St,LOOGOOTEE,MARTIN,VRP,VRP 6031008,Environmental Restrictive Covenant,2607,,08/15/2019,"Agricultural or Food Crop, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,"Metals, PAH - Polynuclear Aromatic Hydrocarbons, VOCs - Volatile Organic Compounds",Portion of Property,82828103,"Sherman St & SW 3rd St, LOOGOOTEE",47522
3185,35813,4070902,511 Division,511 Division St,ELKHART,ELKHART,Brownfields,Sight Status Letter,Environmental Restrictive Covenant,2609,,03/16/2023,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,83455239,"511 Division St, ELKHART",46507
3186,35813,4070902,Federal Press,511 Division St,ELKHART,ELKHART,Brownfields,Sight Status Letter,Environmental Restrictive Covenant,2609,,03/16/2023,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,83455239,"511 Division St, ELKHART",46507
3188,36047,25504,Former Conoco Phillips Site 6846,2232 N 6th St,VINCENNES,KNOX,UST,NFA,Environmental Restrictive Covenant,2613,,04/26/2021,"Engineering Control OM&M, Excavation Notice Required, Ground Water Use Restriction, Other Restriction (Specify)",Ground Water; Subsurface Soil,"Chlorinated Compounds, Petroleum",Entire Property,83150110,"2232 N 6th St, VINCENNES",47512
